CMBODY             =                            3
CMBODY_RADIUS      =                     6378.137  KM
GRAPH CBF          =                            F
   JULIAN DATE (day)              X (km)              Y (km)              Z (km)
      2458554.052904      -146530120.248        24743239.438            -312.541
      2458554.152904      -146576874.449        24488383.236            -304.628
      2458554.252904      -146623184.549        24233454.853            -296.911
      2458554.352904      -146669050.479        23978455.104            -289.389
      2458554.452904      -146714472.171        23723384.804            -282.062
      2458554.552904      -146759449.562        23468244.767            -274.926
      2458554.652904      -146803982.588        23213035.806            -267.981
      2458554.752904      -146848071.190        22957758.735            -261.224
      2458554.852904      -146891715.311        22702414.366            -254.655
      2458554.952904      -146934914.895        22447003.511            -248.270
      2458555.052904      -146977669.889        22191526.980            -242.067
      2458555.152904      -147019980.243        21935985.584            -236.045
      2458555.252904      -147061845.908        21680380.132            -230.201
      2458555.352904      -147103266.838        21424711.434            -224.533
      2458555.452904      -147144242.990        21168980.297            -219.038
      2458555.552904      -147184774.322        20913187.529            -213.713
      2458555.652904      -147224860.795        20657333.937            -208.556
      2458555.752904      -147264502.372        20401420.325            -203.564
      2458555.852904      -147303699.019        20145447.498            -198.734
      2458555.952904      -147342450.703        19889416.261            -194.062
      2458556.052904      -147380757.394        19633327.416            -189.546
      2458556.152904      -147418619.064        19377181.766            -185.182
      2458556.252904      -147456035.687        19120980.109            -180.967
      2458556.352904      -147493007.240        18864723.248            -176.897
      2458556.452904      -147529533.702        18608411.979            -172.970
      2458556.552904      -147565615.052        18352047.101            -169.180
      2458556.652904      -147601251.275        18095629.410            -165.524
      2458556.752904      -147636442.354        17839159.702            -161.998
      2458556.852904      -147671188.278        17582638.770            -158.599
      2458556.952904      -147705489.035        17326067.408            -155.322
      2458557.052904      -147739344.616        17069446.406            -152.162
      2458557.152904      -147772755.014        16812776.555            -149.116
      2458557.252904      -147805720.226        16556058.643            -146.179
      2458557.352904      -147838240.247        16299293.459            -143.347
      2458557.452904      -147870315.077        16042481.789            -140.614
      2458557.552904      -147901944.717        15785624.416            -137.976
      2458557.652904      -147933129.170        15528722.124            -135.429
      2458557.752904      -147963868.441        15271775.696            -132.966
      2458557.852904      -147994162.535        15014785.910            -130.584
      2458557.952904      -148024011.461        14757753.546            -128.277
      2458558.052904      -148053415.230        14500679.381            -126.040
      2458558.152904      -148082373.853        14243564.190            -123.868
      2458558.252904      -148110887.343        13986408.746            -121.755
      2458558.352904      -148138955.715        13729213.822            -119.695
      2458558.452904      -148166578.985        13471980.189            -117.684
      2458558.552904      -148193757.172        13214708.614            -115.716
      2458558.652904      -148220490.295        12957399.865            -113.784
      2458558.752904      -148246778.375        12700054.707            -111.884
      2458558.852904      -148272621.434        12442673.904            -110.009
      2458558.952904      -148298019.495        12185258.216            -108.154
      2458559.052904      -148322972.584        11927808.404            -106.312
      2458559.152904      -148347480.727        11670325.225            -104.479
      2458559.252904      -148371543.950        11412809.435            -102.646
      2458559.352904      -148395162.281        11155261.789            -100.809
      2458559.452904      -148418335.751        10897683.039             -98.962
      2458559.552904      -148441064.389        10640073.935             -97.098
      2458559.652904      -148463348.226        10382435.226             -95.211
      2458559.752904      -148485187.295        10124767.658             -93.295
      2458559.852904      -148506581.627         9867071.976             -91.344
      2458559.952904      -148527531.257         9609348.922             -89.351
      2458560.052904      -148548036.219         9351599.238             -87.310
      2458560.152904      -148568096.546         9093823.663             -85.216
      2458560.252904      -148587712.275         8836022.933             -83.061
      2458560.352904      -148606883.441         8578197.785             -80.840
      2458560.452904      -148625610.079         8320348.951             -78.546
      2458560.552904      -148643892.227         8062477.162             -76.173
      2458560.652904      -148661729.921         7804583.150             -73.715
      2458560.752904      -148679123.196         7546667.642             -71.165
      2458560.852904      -148696072.091         7288731.363             -68.519
      2458560.952904      -148712576.642         7030775.039             -65.769
      2458561.052904      -148728636.886         6772799.393             -62.910
      2458561.152904      -148744252.859         6514805.146             -59.936
      2458561.252904      -148759424.599         6256793.017             -56.841
      2458561.352904      -148774152.141         5998763.724             -53.619
      2458561.452904      -148788435.522         5740717.985             -50.264
      2458561.552904      -148802274.777         5482656.513             -46.771
      2458561.652904      -148815669.942         5224580.023             -43.135
      2458561.752904      -148828621.052         4966489.228             -39.349
      2458561.852904      -148841128.141         4708384.838             -35.409
      2458561.952904      -148853191.244         4450267.563             -31.310
      2458562.052904      -148864810.393         4192138.111             -27.046
      2458562.152904      -148875985.622         3933997.191             -22.612
      2458562.252904      -148886716.962         3675845.509             -18.004
      2458562.352904      -148897004.445         3417683.770             -13.217
      2458562.452904      -148906848.102         3159512.679              -8.247
      2458562.552904      -148916247.963         2901332.940              -3.088
      2458562.652904      -148925204.056         2643145.256               2.263
      2458562.752904      -148933716.410         2384950.330               7.810
      2458562.852904      -148941785.053         2126748.863              13.557
      2458562.952904      -148949410.012         1868541.557              19.508
      2458563.052904      -148956591.311         1610329.114              25.667
      2458563.152904      -148963328.977         1352112.232              32.037
      2458563.252904      -148969623.033         1093891.614              38.620
      2458563.352904      -148975473.503          835667.958              45.421
      2458563.452904      -148980880.409          577441.966              52.442
      2458563.552904      -148985843.773          319214.337              59.686
      2458563.652904      -148990363.614           60985.771              67.155
      2458563.752904      -148994439.955         -197243.031              74.852
      2458563.852904      -148998072.812         -455471.370              82.778
      2458563.952904      -149001262.206         -713698.544              90.935
      2458564.052904      -149004008.153         -971923.852              99.327
      2458564.152904      -149006310.670        -1230146.594             107.952
      2458564.252904      -149008169.774        -1488366.066             116.815
      2458564.352904      -149009585.480        -1746581.567             125.914
      2458564.452904      -149010557.803        -2004792.393             135.252
      2458564.552904      -149011086.757        -2262997.841             144.829
      2458564.652904      -149011172.356        -2521197.207             154.646
      2458564.752904      -149010814.614        -2779389.784             164.703
      2458564.852904      -149010013.543        -3037574.867             175.000
      2458564.952904      -149008769.156        -3295751.748             185.538
      2458565.052904      -149007081.466        -3553919.720             196.316
      2458565.152904      -149004950.483        -3812078.074             207.334
      2458565.252904      -149002376.219        -4070226.099             218.592
      2458565.352904      -148999358.686        -4328363.085             230.089
      2458565.452904      -148995897.896        -4586488.319             241.823
      2458565.552904      -148991993.859        -4844601.087             253.795
      2458565.652904      -148987646.587        -5102700.677             266.003
      2458565.752904      -148982856.091        -5360786.370             278.445
      2458565.852904      -148977622.382        -5618857.452             291.120
      2458565.952904      -148971945.471        -5876913.202             304.027
      2458566.052904      -148965825.372        -6134952.902             317.164
      2458566.152904      -148959262.095        -6392975.832             330.529
      2458566.252904      -148952255.653        -6650981.268             344.119
      2458566.352904      -148944806.059        -6908968.488             357.933
      2458566.452904      -148936913.326        -7166936.766             371.969
      2458566.552904      -148928577.467        -7424885.377             386.224
      2458566.652904      -148919798.498        -7682813.594             400.695
      2458566.752904      -148910576.432        -7940720.687             415.380
      2458566.852904      -148900911.285        -8198605.926             430.276
      2458566.952904      -148890803.074        -8456468.580             445.380
      2458567.052904      -148880251.816        -8714307.917             460.690
      2458567.152904      -148869257.528        -8972123.202             476.201
      2458567.252904      -148857820.229        -9229913.700             491.912
      2458567.352904      -148845939.939        -9487678.674             507.818
      2458567.452904      -148833616.679        -9745417.386             523.917
      2458567.552904      -148820850.469       -10003129.098             540.204
      2458567.652904      -148807641.333       -10260813.068             556.677
      2458567.752904      -148793989.294       -10518468.555             573.332
      2458567.852904      -148779894.377       -10776094.816             590.165
      2458567.952904      -148765356.609       -11033691.106             607.173
      2458568.052904      -148750376.015       -11291256.681             624.351
      2458568.152904      -148734952.626       -11548790.794             641.696
      2458568.252904      -148719086.470       -11806292.697             659.205
      2458568.352904      -148702777.579       -12063761.641             676.872
      2458568.452904      -148686025.985       -12321196.877             694.695
      2458568.552904      -148668831.721       -12578597.653             712.668
      2458568.652904      -148651194.823       -12835963.217             730.789
      2458568.752904      -148633115.328       -13093292.817             749.053
      2458568.852904      -148614593.273       -13350585.697             767.455
      2458568.952904      -148595628.698       -13607841.103             785.992
      2458569.052904      -148576221.643       -13865058.278             804.659
      2458569.152904      -148556372.153       -14122236.466             823.452
      2458569.252904      -148536080.269       -14379374.909             842.368
      2458569.352904      -148515346.038       -14636472.846             861.401
      2458569.452904      -148494169.508       -14893529.520             880.547
      2458569.552904      -148472550.726       -15150544.168             899.802
      2458569.652904      -148450489.743       -15407516.030             919.162
      2458569.752904      -148427986.612       -15664444.343             938.622
      2458569.852904      -148405041.385       -15921328.344             958.177
      2458569.952904      -148381654.119       -16178167.269             977.825
      2458570.052904      -148357824.869       -16434960.354             997.559
      2458570.152904      -148333553.695       -16691706.832            1017.377
      2458570.252904      -148308840.657       -16948405.938            1037.272
      2458570.352904      -148283685.817       -17205056.905            1057.242
      2458570.452904      -148258089.238       -17461658.966            1077.281
      2458570.552904      -148232050.987       -17718211.352            1097.386
      2458570.652904      -148205571.129       -17974713.294            1117.551
      2458570.752904      -148178649.734       -18231164.024            1137.772
      2458570.852904      -148151286.873       -18487562.772            1158.046
      2458570.952904      -148123482.618       -18743908.766            1178.367
      2458571.052904      -148095237.043       -19000201.236            1198.731
      2458571.152904      -148066550.223       -19256439.409            1219.135
      2458571.252904      -148037422.237       -19512622.515            1239.572
      2458571.352904      -148007853.164       -19768749.780            1260.040
      2458571.452904      -147977843.085       -20024820.431            1280.534
      2458571.552904      -147947392.082       -20280833.695            1301.049
      2458571.652904      -147916500.241       -20536788.797            1321.581
      2458571.752904      -147885167.649       -20792684.963            1342.126
      2458571.852904      -147853394.392       -21048521.418            1362.680
      2458571.952904      -147821180.562       -21304297.386            1383.238
      2458572.052904      -147788526.250       -21560012.092            1403.796
      2458572.152904      -147755431.551       -21815664.759            1424.350
      2458572.252904      -147721896.558       -22071254.611            1444.895
      2458572.352904      -147687921.370       -22326780.871            1465.428
      2458572.452904      -147653506.086       -22582242.762            1485.944
      2458572.552904      -147618650.807       -22837639.506            1506.439
      2458572.652904      -147583355.635       -23092970.325            1526.909
      2458572.752904      -147547620.675       -23348234.441            1547.349
      2458572.852904      -147511446.033       -23603431.075            1567.756
      2458572.952904      -147474831.818       -23858559.448            1588.126
      2458573.052904      -147437778.139       -24113618.781            1608.454
      2458573.152904      -147400285.109       -24368608.295            1628.737
      2458573.252904      -147362352.840       -24623527.209            1648.970
      2458573.352904      -147323981.449       -24878374.744            1669.150
      2458573.452904      -147285171.053       -25133150.120            1689.272
      2458573.552904      -147245921.772       -25387852.556            1709.333
      2458573.652904      -147206233.725       -25642481.271            1729.328
      2458573.752904      -147166107.037       -25897035.484            1749.254
      2458573.852904      -147125541.832       -26151514.414            1769.108
      2458573.952904      -147084538.236       -26405917.280            1788.884
      2458574.052904      -147043096.379       -26660243.300            1808.580
      2458574.152904      -147001216.391       -26914491.693            1828.191
      2458574.252904      -146958898.404       -27168661.675            1847.715
      2458574.352904      -146916142.552       -27422752.466            1867.147
      2458574.452904      -146872948.972       -27676763.282            1886.483
      2458574.552904      -146829317.801       -27930693.342            1905.720
      2458574.652904      -146785249.180       -28184541.863            1924.855
      2458574.752904      -146740743.251       -28438308.061            1943.883
      2458574.852904      -146695800.156       -28691991.155            1962.802
      2458574.952904      -146650420.043       -28945590.361            1981.607
      2458575.052904      -146604603.058       -29199104.896            2000.297
      2458575.152904      -146558349.351       -29452533.976            2018.866
      2458575.252904      -146511659.074       -29705876.819            2037.312
      2458575.352904      -146464532.381       -29959132.641            2055.631
      2458575.452904      -146416969.427       -30212300.658            2073.821
      2458575.552904      -146368970.369       -30465380.088            2091.877
      2458575.652904      -146320535.367       -30718370.145            2109.798
      2458575.752904      -146271664.582       -30971270.048            2127.579
      2458575.852904      -146222358.179       -31224079.012            2145.217
      2458575.952904      -146172616.321       -31476796.253            2162.710
      2458576.052904      -146122439.178       -31729420.988            2180.055
      2458576.152904      -146071826.918       -31981952.433            2197.249
      2458576.252904      -146020779.714       -32234389.805            2214.288
      2458576.352904      -145969297.738       -32486732.319            2231.170
      2458576.452904      -145917381.167       -32738979.193            2247.893
      2458576.552904      -145865030.178       -32991129.642            2264.453
      2458576.652904      -145812244.951       -33243182.883            2280.848
      2458576.752904      -145759025.668       -33495138.133            2297.075
      2458576.852904      -145705372.514       -33746994.609            2313.132
      2458576.952904      -145651285.674       -33998751.526            2329.017
      2458577.052904      -145596765.336       -34250408.103            2344.726
      2458577.152904      -145541811.691       -34501963.556            2360.258
      2458577.252904      -145486424.932       -34753417.102            2375.610
      2458577.352904      -145430605.253       -35004767.960            2390.781
      2458577.452904      -145374352.851       -35256015.345            2405.767
      2458577.552904      -145317667.925       -35507158.477            2420.567
      2458577.652904      -145260550.676       -35758196.574            2435.179
      2458577.752904      -145203001.308       -36009128.852            2449.601
      2458577.852904      -145145020.025       -36259954.532            2463.832
      2458577.952904      -145086607.036       -36510672.831            2477.868
      2458578.052904      -145027762.551       -36761282.970            2491.709
      2458578.152904      -144968486.781       -37011784.166            2505.354
      2458578.252904      -144908779.941       -37262175.641            2518.799
      2458578.352904      -144848642.247       -37512456.614            2532.045
      2458578.452904      -144788073.919       -37762626.305            2545.090
      2458578.552904      -144727075.176       -38012683.936            2557.931
      2458578.652904      -144665646.243       -38262628.728            2570.569
      2458578.752904      -144603787.345       -38512459.902            2583.002
      2458578.852904      -144541498.710       -38762176.682            2595.228
      2458578.952904      -144478780.567       -39011778.288            2607.248
      2458579.052904      -144415633.149       -39261263.946            2619.060
      2458579.152904      -144352056.690       -39510632.877            2630.663
      2458579.252904      -144288051.427       -39759884.308            2642.057
      2458579.352904      -144223617.600       -40009017.462            2653.240
      2458579.452904      -144158755.448       -40258031.566            2664.214
      2458579.552904      -144093465.217       -40506925.845            2674.976
      2458579.652904      -144027747.151       -40755699.526            2685.527
      2458579.752904      -143961601.500       -41004351.836            2695.867
      2458579.852904      -143895028.513       -41252882.005            2705.995
      2458579.952904      -143828028.443       -41501289.260            2715.911
      2458580.052904      -143760601.544       -41749572.831            2725.616
      2458580.152904      -143692748.075       -41997731.950            2735.110
      2458580.252904      -143624468.295       -42245765.847            2744.392
      2458580.352904      -143555762.465       -42493673.754            2753.464
      2458580.452904      -143486630.850       -42741454.905            2762.325
      2458580.552904      -143417073.716       -42989108.532            2770.977
      2458580.652904      -143347091.331       -43236633.872            2779.420
      2458580.752904      -143276683.966       -43484030.160            2787.655
      2458580.852904      -143205851.894       -43731296.633            2795.682
      2458580.952904      -143134595.392       -43978432.528            2803.503
      2458581.052904      -143062914.735       -44225437.084            2811.119
      2458581.152904      -142990810.204       -44472309.542            2818.530
      2458581.252904      -142918282.081       -44719049.141            2825.739
      2458581.352904      -142845330.650       -44965655.125            2832.747
      2458581.452904      -142771956.197       -45212126.736            2839.554
      2458581.552904      -142698159.012       -45458463.218            2846.164
      2458581.652904      -142623939.385       -45704663.818            2852.577
      2458581.752904      -142549297.608       -45950727.782            2858.795
      2458581.852904      -142474233.978       -46196654.359            2864.821
      2458581.952904      -142398748.790       -46442442.796            2870.655
      2458582.052904      -142322842.346       -46688092.346            2876.302
      2458582.152904      -142246514.945       -46933602.261            2881.762
      2458582.252904      -142169766.893       -47178971.792            2887.038
      2458582.352904      -142092598.494       -47424200.196            2892.133
      2458582.452904      -142015010.056       -47669286.729            2897.048
      2458582.552904      -141937001.889       -47914230.648            2901.788
      2458582.652904      -141858574.306       -48159031.212            2906.354
      2458582.752904      -141779727.620       -48403687.682            2910.749
      2458582.852904      -141700462.146       -48648199.319            2914.977
      2458582.952904      -141620778.203       -48892565.389            2919.041
      2458583.052904      -141540676.112       -49136785.155            2922.943
      2458583.152904      -141460156.192       -49380857.885            2926.687
      2458583.252904      -141379218.769       -49624782.848            2930.276
      2458583.352904      -141297864.168       -49868559.312            2933.714
      2458583.452904      -141216092.717       -50112186.551            2937.005
      2458583.552904      -141133904.744       -50355663.838            2940.151
      2458583.652904      -141051300.582       -50598990.448            2943.157
      2458583.752904      -140968280.563       -50842165.658            2946.027
      2458583.852904      -140884845.022       -51085188.746            2948.765
      2458583.952904      -140800994.295       -51328058.994            2951.374
      2458584.052904      -140716728.721       -51570775.684            2953.859
      2458584.152904      -140632048.641       -51813338.101            2956.224
      2458584.252904      -140546954.395       -52055745.529            2958.474
      2458584.352904      -140461446.327       -52297997.258            2960.612
      2458584.452904      -140375524.782       -52540092.577            2962.643
      2458584.552904      -140289190.107       -52782030.778            2964.572
      2458584.652904      -140202442.649       -53023811.155            2966.404
      2458584.752904      -140115282.759       -53265433.004            2968.142
      2458584.852904      -140027710.787       -53506895.622            2969.793
      2458584.952904      -139939727.086       -53748198.310            2971.360
      2458585.052904      -139851332.011       -53989340.369            2972.849
      2458585.152904      -139762525.915       -54230321.103            2974.264
      2458585.252904      -139673309.157       -54471139.818            2975.611
      2458585.352904      -139583682.095       -54711795.822            2976.895
      2458585.452904      -139493645.087       -54952288.426            2978.121
      2458585.552904      -139403198.494       -55192616.941            2979.295
      2458585.652904      -139312342.679       -55432780.682            2980.421
      2458585.752904      -139221078.003       -55672778.965            2981.505
      2458585.852904      -139129404.832       -55912611.110            2982.552
      2458585.952904      -139037323.531       -56152276.436            2983.568
      2458586.052904      -138944834.465       -56391774.268            2984.559
      2458586.152904      -138851938.002       -56631103.930            2985.529
      2458586.252904      -138758634.510       -56870264.749            2986.485
      2458586.352904      -138664924.359       -57109256.056            2987.432
      2458586.452904      -138570807.917       -57348077.182            2988.376
      2458586.552904      -138476285.557       -57586727.461            2989.322
      2458586.652904      -138381357.650       -57825206.229            2990.276
      2458586.752904      -138286024.567       -58063512.826            2991.244
      2458586.852904      -138190286.683       -58301646.591            2992.231
      2458586.952904      -138094144.370       -58539606.867            2993.244
      2458587.052904      -137997598.003       -58777393.001            2994.287
      2458587.152904      -137900647.956       -59015004.338            2995.368
      2458587.252904      -137803294.606       -59252440.229            2996.491
      2458587.352904      -137705538.327       -59489700.026            2997.662
      2458587.452904      -137607379.496       -59726783.082            2998.887
      2458587.552904      -137508818.489       -59963688.754            3000.172
      2458587.652904      -137409855.683       -60200416.400            3001.522
      2458587.752904      -137310491.454       -60436965.380            3002.944
      2458587.852904      -137210726.181       -60673335.058            3004.442
      2458587.952904      -137110560.240       -60909524.799            3006.023
      2458588.052904      -137009994.008       -61145533.968            3007.691
      2458588.152904      -136909027.864       -61381361.936            3009.453
      2458588.252904      -136807662.184       -61617008.073            3011.315
      2458588.352904      -136705897.345       -61852471.753            3013.280
      2458588.452904      -136603733.726       -62087752.351            3015.356
      2458588.552904      -136501171.703       -62322849.244            3017.547
      2458588.652904      -136398211.652       -62557761.811            3019.858
      2458588.752904      -136294853.951       -62792489.433            3022.295
      2458588.852904      -136191098.976       -63027031.494            3024.862
      2458588.952904      -136086947.102       -63261387.379            3027.566
      2458589.052904      -135982398.706       -63495556.473            3030.410
      2458589.152904      -135877454.161       -63729538.166            3033.400
      2458589.252904      -135772113.844       -63963331.848            3036.540
      2458589.352904      -135666378.127       -64196936.911            3039.835
      2458589.452904      -135560247.385       -64430352.748            3043.290
      2458589.552904      -135453721.990       -64663578.755            3046.909
      2458589.652904      -135346802.314       -64896614.328            3050.696
      2458589.752904      -135239488.730       -65129458.865            3054.656
      2458589.852904      -135131781.607       -65362111.767            3058.792
      2458589.952904      -135023681.316       -65594572.435            3063.109
      2458590.052904      -134915188.227       -65826840.270            3067.610
      2458590.152904      -134806302.708       -66058914.677            3072.299
      2458590.252904      -134697025.126       -66290795.060            3077.180
      2458590.352904      -134587355.849       -66522480.826            3082.256
      2458590.452904      -134477295.243       -66753971.381            3087.530
      2458590.552904      -134366843.672       -66985266.134            3093.005
      2458590.652904      -134256001.502       -67216364.495            3098.685
      2458590.752904      -134144769.094       -67447265.872            3104.572
      2458590.852904      -134033146.813       -67677969.678            3110.668
      2458590.952904      -133921135.019       -67908475.323            3116.977
      2458591.052904      -133808734.072       -68138782.220            3123.499
      2458591.152904      -133695944.334       -68368889.783            3130.239
      2458591.252904      -133582766.161       -68598797.424            3137.197
      2458591.352904      -133469199.913       -68828504.558            3144.375
      2458591.452904      -133355245.946       -69058010.599            3151.775
      2458591.552904      -133240904.617       -69287314.962            3159.399
      2458591.652904      -133126176.279       -69516417.063            3167.247
      2458591.752904      -133011061.288       -69745316.317            3175.320
      2458591.852904      -132895559.997       -69974012.140            3183.621
      2458591.952904      -132779672.759       -70202503.947            3192.148
      2458592.052904      -132663399.926       -70430791.155            3200.904
      2458592.152904      -132546741.848       -70658873.179            3209.887
      2458592.252904      -132429698.875       -70886749.435            3219.099
      2458592.352904      -132312271.358       -71114419.338            3228.540
      2458592.452904      -132194459.646       -71341882.305            3238.209
      2458592.552904      -132076264.086       -71569137.751            3248.105
      2458592.652904      -131957685.026       -71796185.090            3258.230
      2458592.752904      -131838722.813       -72023023.737            3268.581
      2458592.852904      -131719377.795       -72249653.108            3279.158
      2458592.952904      -131599650.316       -72476072.615            3289.961
      2458593.052904      -131479540.723       -72702281.672            3300.987
      2458593.152904      -131359049.361       -72928279.693            3312.236
      2458593.252904      -131238176.574       -73154066.089            3323.705
      2458593.352904      -131116922.708       -73379640.274            3335.395
      2458593.452904      -130995288.107       -73605001.657            3347.302
      2458593.552904      -130873273.114       -73830149.650            3359.425
      2458593.652904      -130750878.075       -74055083.664            3371.762
      2458593.752904      -130628103.333       -74279803.106            3384.311
      2458593.852904      -130504949.231       -74504307.386            3397.068
      2458593.952904      -130381416.114       -74728595.913            3410.033
      2458594.052904      -130257504.327       -74952668.092            3423.201
      2458594.152904      -130133214.212       -75176523.332            3436.571
      2458594.252904      -130008546.114       -75400161.036            3450.140
      2458594.352904      -129883500.379       -75623580.611            3463.905
      2458594.452904      -129758077.350       -75846781.460            3477.862
      2458594.552904      -129632277.373       -76069762.986            3492.008
      2458594.652904      -129506100.793       -76292524.593            3506.341
      2458594.752904      -129379547.957       -76515065.682            3520.856
      2458594.852904      -129252619.210       -76737385.654            3535.551
      2458594.952904      -129125314.901       -76959483.908            3550.421
      2458595.052904      -128997635.376       -77181359.845            3565.463
      2458595.152904      -128869580.983       -77403012.862            3580.674
      2458595.252904      -128741152.072       -77624442.359            3596.049
      2458595.352904      -128612348.992       -77845647.730            3611.585
      2458595.452904      -128483172.094       -78066628.374            3627.277
      2458595.552904      -128353621.729       -78287383.684            3643.122
      2458595.652904      -128223698.248       -78507913.057            3659.116
      2458595.752904      -128093402.006       -78728215.885            3675.254
      2458595.852904      -127962733.355       -78948291.563            3691.532
      2458595.952904      -127831692.650       -79168139.482            3707.946
      2458596.052904      -127700280.249       -79387759.035            3724.492
      2458596.152904      -127568496.506       -79607149.614            3741.165
      2458596.252904      -127436341.781       -79826310.607            3757.961
      2458596.352904      -127303816.432       -80045241.407            3774.875
      2458596.452904      -127170920.820       -80263941.402            3791.904
      2458596.552904      -127037655.306       -80482409.981            3809.042
      2458596.652904      -126904020.253       -80700646.532            3826.285
      2458596.752904      -126770016.025       -80918650.444            3843.628
      2458596.852904      -126635642.986       -81136421.103            3861.068
      2458596.952904      -126500901.503       -81353957.896            3878.598
      2458597.052904      -126365791.944       -81571260.211            3896.216
      2458597.152904      -126230314.677       -81788327.432            3913.916
      2458597.252904      -126094470.074       -82005158.945            3931.693
      2458597.352904      -125958258.505       -82221754.136            3949.544
      2458597.452904      -125821680.344       -82438112.389            3967.463
      2458597.552904      -125684735.966       -82654233.089            3985.445
      2458597.652904      -125547425.745       -82870115.620            4003.487
      2458597.752904      -125409750.060       -83085759.366            4021.584
      2458597.852904      -125271709.289       -83301163.711            4039.730
      2458597.952904      -125133303.812       -83516328.038            4057.921
      2458598.052904      -124994534.012       -83731251.730            4076.154
      2458598.152904      -124855400.270       -83945934.171            4094.422
      2458598.252904      -124715902.972       -84160374.742            4112.722
      2458598.352904      -124576042.504       -84374572.828            4131.049
      2458598.452904      -124435819.253       -84588527.810            4149.398
      2458598.552904      -124295233.609       -84802239.072            4167.766
      2458598.652904      -124154285.962       -85015705.994            4186.147
      2458598.752904      -124012976.704       -85228927.961            4204.536
      2458598.852904      -123871306.230       -85441904.354            4222.930
      2458598.952904      -123729274.933       -85654634.555            4241.324
      2458599.052904      -123586883.211       -85867117.948            4259.714
      2458599.152904      -123444131.463       -86079353.913            4278.095
      2458599.252904      -123301020.087       -86291341.835            4296.462
      2458599.352904      -123157549.486       -86503081.094            4314.812
      2458599.452904      -123013720.062       -86714571.074            4333.140
      2458599.552904      -122869532.219       -86925811.157            4351.441
      2458599.652904      -122724986.365       -87136800.726            4369.712
      2458599.752904      -122580082.906       -87347539.164            4387.949
      2458599.852904      -122434822.251       -87558025.854            4406.146
      2458599.952904      -122289204.811       -87768260.179            4424.300
      2458600.052904      -122143230.999       -87978241.522            4442.407
      2458600.152904      -121996901.227       -88187969.267            4460.462
      2458600.252904      -121850215.913       -88397442.797            4478.462
      2458600.352904      -121703175.471       -88606661.497            4496.402
      2458600.452904      -121555780.322       -88815624.750            4514.278
      2458600.552904      -121408030.884       -89024331.941            4532.086
      2458600.652904      -121259927.580       -89232782.455            4549.823
      2458600.752904      -121111470.833       -89440975.676            4567.484
      2458600.852904      -120962661.067       -89648910.989            4585.066
      2458600.952904      -120813498.709       -89856587.781            4602.565
      2458601.052904      -120663984.186       -90064005.436            4619.976
      2458601.152904      -120514117.929       -90271163.340            4637.296
      2458601.252904      -120363900.367       -90478060.881            4654.522
      2458601.352904      -120213331.933       -90684697.444            4671.649
      2458601.452904      -120062413.063       -90891072.416            4688.674
      2458601.552904      -119911144.190       -91097185.186            4705.593
      2458601.652904      -119759525.753       -91303035.139            4722.403
      2458601.752904      -119607558.190       -91508621.665            4739.100
      2458601.852904      -119455241.942       -91713944.152            4755.680
      2458601.952904      -119302577.451       -91919001.989            4772.141
      2458602.052904      -119149565.160       -92123794.563            4788.479
      2458602.152904      -118996205.514       -92328321.266            4804.689
      2458602.252904      -118842498.960       -92532581.487            4820.770
      2458602.352904      -118688445.947       -92736574.616            4836.717
      2458602.452904      -118534046.924       -92940300.044            4852.528
      2458602.552904      -118379302.343       -93143757.161            4868.199
      2458602.652904      -118224212.657       -93346945.360            4883.727
      2458602.752904      -118068778.320       -93549864.033            4899.109
      2458602.852904      -117912999.790       -93752512.571            4914.341
      2458602.952904      -117756877.523       -93954890.367            4929.422
      2458603.052904      -117600411.979       -94156996.816            4944.347
      2458603.152904      -117443603.620       -94358831.309            4959.114
      2458603.252904      -117286452.909       -94560393.243            4973.720
      2458603.352904      -117128960.309       -94761682.011            4988.162
      2458603.452904      -116971126.287       -94962697.008            5002.438
      2458603.552904      -116812951.310       -95163437.631            5016.544
      2458603.652904      -116654435.849       -95363903.274            5030.478
      2458603.752904      -116495580.373       -95564093.336            5044.238
      2458603.852904      -116336385.357       -95764007.213            5057.820
      2458603.952904      -116176851.273       -95963644.302            5071.223
      2458604.052904      -116016978.599       -96163004.003            5084.444
      2458604.152904      -115856767.812       -96362085.713            5097.480
      2458604.252904      -115696219.391       -96560888.832            5110.330
      2458604.352904      -115535333.818       -96759412.760            5122.990
      2458604.452904      -115374111.575       -96957656.897            5135.459
      2458604.552904      -115212553.148       -97155620.645            5147.735
      2458604.652904      -115050659.022       -97353303.405            5159.816
      2458604.752904      -114888429.686       -97550704.580            5171.699
      2458604.852904      -114725865.630       -97747823.571            5183.382
      2458604.952904      -114562967.345       -97944659.784            5194.865
      2458605.052904      -114399735.325       -98141212.621            5206.144
      2458605.152904      -114236170.065       -98337481.489            5217.218
      2458605.252904      -114072272.062       -98533465.792            5228.087
      2458605.352904      -113908041.815       -98729164.936            5238.747
      2458605.452904      -113743479.825       -98924578.329            5249.198
      2458605.552904      -113578586.593       -99119705.378            5259.438
      2458605.652904      -113413362.625       -99314545.493            5269.466
      2458605.752904      -113247808.426       -99509098.081            5279.280
      2458605.852904      -113081924.505       -99703362.553            5288.880
      2458605.952904      -112915711.371       -99897338.320            5298.264
      2458606.052904      -112749169.536      -100091024.793            5307.432
      2458606.152904      -112582299.513      -100284421.385            5316.382
