           TIME(DAY)       SIM_TIME(DAY)       SEG_TIME(DAY)               X(KM)               Y(KM)               Z(KM)            XD(KM/S)            YD(KM/S)            ZD(KM/S)            MASS(KG)              T/M UX              T/M UY              T/M UZ                  LX                  LY                  LZ                 LXD                 LYD                 LZD                  LM               LVMAG              LVDMAG              LRVLVG          ALPHA(DEG)           BETA(DEG) U_DOT_MAG (DEG/DAY)         HAMILTONIAN         SWITCH FUNC           THRUST(N)              ISP(S)     C_EXHAUST(KM/S)        POWER(WATTS)
      2458328.671193           89.171193           65.818289       102959188.014      -152070189.975        -4211936.901              27.731               8.317              -0.987          108541.488       -0.500605E-06        0.460381E-06        0.648561E-08            0.190901           -0.235627           -0.042942      -253311.088963       232957.219916         3281.784510          214.752190       344160.346659            0.300410            4.693686      137.3968463893        0.5463594316        0.8583423291        4.8107257406        0.0000000000              73.824           13812.804             135.457         5000000.000
      2458332.443807           92.943807           69.590903       111850801.652      -149162723.983        -4527913.911              26.815               9.520              -0.950          108308.494       -0.624377E-06        0.613596E-06        0.341870E-07            0.193552           -0.240203           -0.043059      -315941.118997       310485.689723        17298.942967          215.677138       443305.095418            0.307859            4.616540      135.4989651890        2.2364014197        0.5281221135        4.8107257419        0.0000000000              94.887           10746.653             105.389         5000000.000
      2458336.388335           96.888335           73.535431       120816409.362      -145706253.806        -4843832.152              25.787              10.762              -0.902          107923.944       -0.755974E-06        0.777194E-06        0.632179E-07            0.197413           -0.245704           -0.043142      -382530.643712       393267.855126        31988.893721          217.216859       549556.720072            0.315753            4.512300      134.2070652075        3.3369898401        0.3493097789        4.8107257438        0.0000000000             117.212            8699.777              85.316         5000000.000
      2458340.895275          101.395275           78.042371       130615802.194      -141241473.837        -5182139.610              24.529              12.168              -0.833          107263.003       -0.910039E-06        0.968907E-06        0.964426E-07            0.203247           -0.252640           -0.043200      -460489.120471       490276.804949        48800.908171          219.902034       674390.913478            0.325575            4.361324      133.2054988923        4.1497179483        0.2325372545        4.8107257485        0.0000000000             142.956            7133.075              69.952         5000000.000
      2458345.870981          106.370981           83.018077       140844622.461      -135678325.744        -5521453.306              23.041              13.713              -0.742          106197.641       -0.108608E-05        0.118699E-05        0.133159E-06            0.211495           -0.260804           -0.043228      -549569.525715       600628.298188        67379.810839          224.336225       816897.212070            0.337607            4.151331      132.4582347850        4.7312803646        0.1531938831        4.8107257587        0.0000000000             171.444            5947.798              58.328         5000000.000
      2458350.746966          111.246966           87.894062       150226478.463      -129582394.613        -5812600.238              21.482              15.228              -0.637          104748.240       -0.126618E-05        0.140754E-05        0.169150E-06            0.221447           -0.269029           -0.043226      -640700.313301       712230.732650        85591.586998          230.587456       961818.812334            0.350578            3.896618      131.9735495539        5.1054651860        0.1002723994        4.8107257697        0.0000000000             199.104            5121.515              50.225         5000000.000
      2458354.779452          115.279452           91.926548       157475474.669      -124057359.148        -6017759.720              20.119              16.490              -0.539          103205.236       -0.142190E-05        0.159512E-05        0.198907E-06            0.231089           -0.275813           -0.043207      -719496.374205       807146.886869       100649.056251          237.533948      1085951.823057            0.362113            3.645441      131.7140344028        5.3179655633        0.0669112244        4.8107257738        0.0000000000             221.490            4603.903              45.149         5000000.000
      2458358.855001          119.355001           96.002097       164306855.351      -118024723.825        -6188357.365              18.670              17.777              -0.428          101300.356       -0.158648E-05        0.178940E-05        0.228964E-06            0.242143           -0.282503           -0.043173      -802776.470653       905452.936176       115858.018636          246.551246      1215614.314635            0.374446            3.350559      131.5602636741        5.4690591654        0.0397658753        4.8107257786        0.0000000000             243.359            4190.170              41.092         5000000.000
      2458362.524283          123.024283           99.671379       170010687.163      -112203336.696        -6307264.443              17.303              18.951              -0.320           99272.885       -0.174161E-05        0.196821E-05        0.256000E-06            0.253234           -0.288276           -0.043130      -881271.485589       995936.537543       129538.588737          256.724823      1336154.655756            0.386078            3.046621      131.5045584725        5.5634955962        0.0218324257        4.8107257811        0.0000000000             262.137            3890.013              38.148         5000000.000
      2458365.835764          126.335764          102.982860       174778546.884      -106628086.407        -6384032.107              16.017              20.024              -0.215           97183.155       -0.188785E-05        0.213262E-05        0.280373E-06            0.264184           -0.293199           -0.043080      -955269.798545      1079127.404850       141871.689238          267.884234      1448165.708791            0.396970            2.738451      131.5160345330        5.6220830332        0.0186545969        4.8107257823        0.0000000000             278.131            3666.310              35.954         5000000.000
      2458368.528621          129.028621          105.675717       178379560.774      -101866470.297        -6423679.797              14.932              20.909              -0.125           95302.320       -0.201150E-05        0.226831E-05        0.300170E-06            0.273756           -0.296951           -0.043030     -1017837.382062      1147785.191332       151889.093812          278.562211      1541581.680801            0.406083            2.462478      131.5660940259        5.6544174768        0.0268748497        4.8107257824        0.0000000000             290.343            3512.113              34.442         5000000.000
      2458370.937852          131.437852          108.084948       181384115.904       -97430914.264        -6440905.583              13.931              21.710              -0.040           93484.273       -0.212596E-05        0.239111E-05        0.317861E-06            0.282837           -0.300081           -0.042977     -1075758.334598      1209927.526560       160840.755609          289.502310      1626975.833456            0.414421            2.195115      131.6406068871        5.6734545542        0.0369676012        4.8107257824        0.0000000000             300.580            3392.492              33.269         5000000.000
