2194
51576.00   .057214   .000109   .374985   .000084   .3276983   .0000086
51577.00   .057620   .000109   .374341   .000083   .3271605   .0000091
51578.00   .058222   .000106   .373714   .000086   .3266641   .0000088
51579.00   .058993   .000109   .373135   .000091   .3261312   .0000095
51580.00   .059938   .000098   .372624   .000092   .3254829   .0000123
51581.00   .061017   .000103   .372235   .000095   .3246859   .0000104
51582.00   .062195   .000108   .371971   .000091   .3237181   .0000101
51583.00   .063502   .000107   .371823   .000091   .3225902   .0000128
51584.00   .064771   .000109   .371580   .000086   .3213657   .0000136
51585.00   .065761   .000109   .371153   .000089   .3201477   .0000132
51586.00   .066202   .000092   .370649   .000093   .3190448   .0000108
51587.00   .066157   .000113   .370171   .000074   .3181117   .0000133
51588.00   .066000   .000151   .369722   .000093   .3173178   .0000109
51589.00   .066136   .000148   .369254   .000097   .3166298   .0000090
51590.00   .066699   .000155   .368822   .000099   .3159886   .0000069
51591.00   .067329   .000159   .368509   .000103   .3153378   .0000097
51592.00   .067939   .000142   .368369   .000104   .3146275   .0000096
51593.00   .068516   .000127   .368291   .000092   .3137951   .0000107
51594.00   .069027   .000069   .368146   .000076   .3127835   .0000179
51595.00   .069214   .000071   .367844   .000076   .3116045   .0000172
51596.00   .069035   .000071   .367356   .000078   .3103486   .0000173
51597.00   .068730   .000069   .366746   .000074   .3091149   .0000169
51598.00   .068361   .000058   .366024   .000067   .3079714   .0000164
51599.00   .067890   .000060   .365197   .000066   .3069563   .0000163
51600.00   .067390   .000070   .364288   .000067   .3060864   .0000188
51601.00   .066951   .000060   .363382   .000069   .3053466   .0000190
51602.00   .066617   .000067   .362566   .000102   .3047064   .0000147
51603.00   .066422   .000081   .361905   .000110   .3041427   .0000124
51604.00   .066401   .000092   .361388   .000115   .3036098   .0000123
51605.00   .066648   .000097   .360890   .000117   .3030436   .0000184
51606.00   .067130   .000097   .360477   .000115   .3024079   .0000156
51607.00   .067620   .000095   .360236   .000123   .3016646   .0000149
51608.00   .067948   .000130   .360099   .000108   .3007691   .0000187
51609.00   .068216   .000141   .359961   .000113   .2996940   .0000148
51610.00   .068525   .000136   .359801   .000111   .2984518   .0000149
51611.00   .068828   .000132   .359586   .000115   .2970918   .0000061
51612.00   .069387   .000128   .359217   .000117   .2956919   .0000095
51613.00   .070402   .000135   .358866   .000109   .2943263   .0000107
51614.00   .071773   .000106   .358686   .000135   .2930544   .0000061
51615.00   .073083   .000099   .358599   .000130   .2919128   .0000070
51616.00   .073990   .000101   .358364   .000130   .2909174   .0000076
51617.00   .074480   .000102   .357854   .000132   .2900542   .0000077
51618.00   .074671   .000109   .357111   .000133   .2892761   .0000067
51619.00   .074758   .000099   .356241   .000136   .2884848   .0000071
51620.00   .074596   .000088   .355401   .000127   .2876281   .0000068
51621.00   .074245   .000098   .354616   .000106   .2867043   .0000130
51622.00   .073913   .000081   .353859   .000087   .2857300   .0000126
51623.00   .073747   .000083   .353172   .000077   .2847254   .0000117
51624.00   .073826   .000089   .352606   .000074   .2836875   .0000120
51625.00   .073986   .000082   .352100   .000070   .2826302   .0000121
51626.00   .073990   .000085   .351575   .000076   .2816146   .0000158
51627.00   .073949   .000092   .351028   .000071   .2807146   .0000154
51628.00   .073762   .000089   .350394   .000081   .2799580   .0000169
51629.00   .073420   .000085   .349596   .000075   .2793488   .0000234
51630.00   .073080   .000079   .348740   .000068   .2788852   .0000201
51631.00   .072772   .000078   .347935   .000072   .2784878   .0000204
51632.00   .072757   .000081   .347135   .000068   .2780890   .0000149
51633.00   .073380   .000091   .346415   .000064   .2776678   .0000145
51634.00   .074374   .000102   .345977   .000056   .2771617   .0000086
51635.00   .075198   .000105   .345904   .000046   .2764928   .0000096
51636.00   .075808   .000117   .346131   .000055   .2756134   .0000130
51637.00   .076481   .000128   .346510   .000060   .2745277   .0000113
51638.00   .076985   .000129   .346828   .000063   .2732774   .0000119
51639.00   .077059   .000113   .346914   .000075   .2719400   .0000112
51640.00   .077093   .000094   .346707   .000077   .2706251   .0000113
51641.00   .077296   .000096   .346262   .000083   .2694147   .0000105
51642.00   .077573   .000097   .345685   .000098   .2683416   .0000104
51643.00   .077806   .000093   .345015   .000092   .2674068   .0000113
51644.00   .078238   .000094   .344262   .000097   .2665760   .0000078
51645.00   .079142   .000110   .343638   .000098   .2657834   .0000078
51646.00   .080330   .000125   .343365   .000091   .2649542   .0000080
51647.00   .081333   .000126   .343380   .000089   .2640252   .0000093
51648.00   .081906   .000121   .343576   .000084   .2629513   .0000091
51649.00   .082086   .000111   .343849   .000077   .2617145   .0000092
51650.00   .082136   .000096   .344069   .000100   .2603384   .0000117
51651.00   .082226   .000127   .344150   .000109   .2588795   .0000109
51652.00   .082276   .000131   .344044   .000108   .2574198   .0000122
51653.00   .082219   .000131   .343715   .000108   .2560309   .0000124
51654.00   .082294   .000139   .343161   .000107   .2547592   .0000124
51655.00   .082424   .000141   .342461   .000101   .2536047   .0000123
51656.00   .082541   .000134   .341696   .000093   .2525701   .0000118
51657.00   .082838   .000127   .340923   .000060   .2516714   .0000149
51658.00   .083396   .000099   .340229   .000058   .2509021   .0000083
51659.00   .084129   .000080   .339694   .000057   .2502312   .0000111
51660.00   .084942   .000061   .339305   .000058   .2496080   .0000119
51661.00   .085776   .000055   .338979   .000069   .2489548   .0000142
51662.00   .086596   .000053   .338677   .000074   .2481768   .0000144
51663.00   .087438   .000097   .338335   .000089   .2472104   .0000142
51664.00   .088310   .000091   .337912   .000088   .2460469   .0000202
51665.00   .089074   .000090   .337501   .000097   .2447165   .0000148
51666.00   .089646   .000093   .337119   .000103   .2432550   .0000172
51667.00   .089943   .000096   .336653   .000107   .2417404   .0000149
51668.00   .089876   .000100   .335967   .000104   .2402498   .0000143
51669.00   .089512   .000061   .335028   .000093   .2388797   .0000137
51670.00   .089040   .000060   .333967   .000084   .2376950   .0000131
51671.00   .088496   .000057   .332907   .000085   .2366841   .0000159
51672.00   .087926   .000071   .331857   .000107   .2357910   .0000115
51673.00   .087469   .000061   .330886   .000093   .2349382   .0000113
51674.00   .087221   .000051   .330148   .000083   .2340443   .0000118
51675.00   .087388   .000050   .329677   .000082   .2330322   .0000143
51676.00   .088025   .000069   .329575   .000088   .2319108   .0000144
51677.00   .088812   .000067   .329617   .000091   .2307012   .0000196
51678.00   .089475   .000070   .329668   .000078   .2294361   .0000278
51679.00   .090028   .000086   .329588   .000044   .2281687   .0000278
51680.00   .090488   .000085   .329187   .000044   .2269698   .0000288
51681.00   .090846   .000086   .328477   .000042   .2258826   .0000272
51682.00   .091393   .000068   .327755   .000039   .2248928   .0000262
51683.00   .092217   .000068   .327154   .000038   .2240194   .0000163
51684.00   .093187   .000087   .326636   .000045   .2232798   .0000074
51685.00   .093994   .000065   .326187   .000045   .2226631   .0000056
51686.00   .094457   .000067   .325675   .000053   .2221314   .0000056
51687.00   .094541   .000067   .324805   .000055   .2216301   .0000069
51688.00   .094765   .000064   .323507   .000053   .2211125   .0000074
51689.00   .095304   .000062   .322391   .000053   .2205648   .0000077
51690.00   .096112   .000055   .321571   .000055   .2199668   .0000076
51691.00   .097312   .000036   .320835   .000054   .2192941   .0000127
51692.00   .098918   .000035   .320093   .000035   .2185232   .0000205
51693.00   .100678   .000044   .319359   .000037   .2176552   .0000174
51694.00   .102331   .000055   .318691   .000051   .2167245   .0000175
51695.00   .103800   .000060   .318055   .000053   .2157888   .0000185
51696.00   .105087   .000063   .317341   .000055   .2149209   .0000180
51697.00   .106400   .000062   .316492   .000053   .2141761   .0000193
51698.00   .107684   .000054   .315507   .000055   .2135716   .0000142
51699.00   .108770   .000048   .314486   .000074   .2130846   .0000139
51700.00   .109818   .000055   .313510   .000073   .2126473   .0000101
51701.00   .110928   .000054   .312639   .000077   .2121691   .0000092
51702.00   .111937   .000063   .311860   .000087   .2115752   .0000123
51703.00   .112461   .000059   .311070   .000088   .2108262   .0000131
51704.00   .112535   .000063   .310143   .000085   .2099522   .0000134
51705.00   .112490   .000070   .308914   .000079   .2090299   .0000128
51706.00   .112729   .000070   .307475   .000066   .2081422   .0000202
51707.00   .113194   .000112   .306099   .000065   .2073506   .0000214
51708.00   .113500   .000106   .304864   .000059   .2067048   .0000225
51709.00   .113577   .000106   .303639   .000060   .2062475   .0000320
51710.00   .113645   .000101   .302472   .000061   .2060009   .0000339
51711.00   .113161   .000093   .301332   .000067   .2059520   .0000367
51712.00   .112189   .000089   .300267   .000086   .2060449   .0000319
51713.00   .110999   .000056   .299135   .000090   .2062115   .0000274
51714.00   .109831   .000049   .297643   .000093   .2064062   .0000227
51715.00   .108880   .000040   .295971   .000092   .2065859   .0000221
51716.00   .108124   .000037   .294316   .000092   .2066983   .0000182
51717.00   .107741   .000036   .292556   .000087   .2067001   .0000176
51718.00   .107635   .000032   .290771   .000074   .2065948   .0000142
51719.00   .107822   .000023   .289158   .000053   .2063949   .0000153
51720.00   .108185   .000024   .287884   .000045   .2061000   .0000220
